-1.3783586	-0.15887481	-0.9851502	5.142223	3.8326304	1.5413787	-2.3869667	-0.73235744	0.52914435	1.0242096	-1.2744588	-2.6639595	1.3466766	1.3415809	-1.3852577	-2.300284	-0.098084986	0.9833466	4.091153	-1.0047047	1.027778	-0.7590217	-2.409834	2.3753471	-1.3273084	1.0455397	-2.5206516	-2.4363623	-1.8913697	0.38132507	0.2593162	3.4054935	-2.1362982	1.554048	-1.4056865	-0.8383955	1.0330687	2.4890254	0.85573107	-1.2503166	3.4879293	-2.8327847	1.6579932	3.8914218	0.3868106	0.6339381	1.7054375	3.530763	4.4421697	3.6144743
-0.6295017	-5.1471014	-2.761586	-4.7077193	-2.4354987	0.8411745	0.1931654	2.911038	4.76167	4.134933	-1.5447243	-1.185461	-0.7556409	-1.5762895	1.5007993	0.4960281	2.2617366	-3.0924797	1.4765005	-4.071029	-1.4351571	4.5644016	1.101647	3.5318594	-0.8875721	4.393939	-0.87213355	-4.7799244	0.6789726	3.7283506	1.2694832	-0.1590573	0.7775481	7.229201	-2.025939	-2.6510954	2.9221537	2.8650725	-0.91929495	1.2575933	1.5690755	-0.97874975	3.4194746	2.1867378	-2.9954624	-3.5772676	6.277067	-1.8347497	-3.5694802	-0.1691266
-2.7752166	-0.11508229	-0.7128452	-1.3857871	2.933368	-2.2891147	2.475317	0.68957806	1.1877363	0.93426675	0.22198024	-0.48279065	-0.9139837	-1.3593597	0.10923868	1.5730753	3.1266556	-3.997717	1.2275629	-2.4712472	0.8428153	5.4839287	-1.7868984	1.0539318	-0.6831344	0.63299227	-3.1790442	-3.246949	-0.31961325	-0.20700872	-0.7770282	1.9380596	-3.820433	1.9367851	2.8732064	-1.7038091	-2.6371205	0.053931046	1.0865233	-4.117709	-1.8171085	-2.8835585	3.911271	1.4395953	1.8680605	-1.2151871	2.3746328	0.32858357	0.5462846	1.5289308
0.72417873	-2.1369472	-5.09733	-0.20106173	-6.27505	1.5351168	5.7778482	-1.3439196	2.079602	3.5085187	4.2724614	-0.9097697	1.5982109	-1.5535278	-0.14001307	3.4948688	-3.2193012	-1.8374689	1.0904752	-1.872664	-0.7638416	4.2076726	-3.568704	4.596642	3.881837	0.7867283	-1.3146007	-3.333054	0.3878985	0.17388217	-4.304283	0.32746437	0.31940508	-0.61982405	-0.8170416	-4.0223336	0.68753254	2.1799216	-1.0540547	4.395047	1.1058636	3.8491669	2.4026623	2.6535368	1.8612169	1.2703589	-0.7568961	1.4720881	0.010757569	5.1857038
2.3312802	0.7501568	-2.724637	2.752181	3.9342	-1.2109478	0.26154402	-0.23479077	0.31530392	1.1974994	-1.3747867	2.3952248	-0.32773134	4.402593	-0.96283275	-2.1101227	-1.0344468	-1.8597775	-0.16661327	-1.5487283	-0.16042246	-2.7155762	-1.6093755	1.6700437	0.49077252	-1.0045106	0.82244885	-1.7792596	-0.08314067	-1.6117095	1.6078062	3.573775	-0.8832609	-8.183887	-1.0446553	-3.3545277	-1.8658257	2.054834	4.244318	0.037456423	1.1118253	2.345663	-1.4318243	0.3328984	5.5851684	-1.3412566	0.40560663	1.2187543	2.8311024	4.6275077
-2.451722	0.5064114	-1.3679699	-1.5602864	4.199087	1.7193934	-1.0099908	-5.1305428	3.0373068	2.9520135	-1.3060611	-1.4804358	1.0426657	-0.4217065	-0.7594662	3.9119751	5.2336903	3.3589437	3.4907455	-0.3174044	0.15412934	-0.44499353	-4.101419	3.6841276	1.7386156	-1.8935275	-0.06295278	2.035111	-0.21793117	2.8581233	-2.2390606	-0.63579005	1.4950926	-0.8473242	3.5516846	1.693361	-0.9886981	-6.7569323	1.6082716	-2.8793645	-0.45615003	-2.860563	0.51939386	0.21760736	2.1973085	-1.5410389	0.16499068	2.6935966	2.7409608	-0.39260375
0.37416565	-2.735287	-3.1070266	2.5533469	4.7068057	-0.29408714	-0.9564574	-1.3048621	2.3241045	1.1644679	0.7436777	-1.5178562	2.2361856	1.7141497	0.8541409	-1.2253228	2.3079605	0.5575406	1.6043819	-0.49934268	-0.24106066	0.48468325	0.05306861	-0.65293163	-0.8764243	3.3865137	-1.5794752	-1.697403	-1.2192422	-1.9730843	0.6648498	2.7723374	-2.6683078	-3.3115597	-1.2577704	-0.07271666	2.039359	1.4398705	0.3854018	-2.244482	1.5982808	-1.1150494	4.7661343	3.1277108	0.7605925	-2.0790303	2.5400858	1.8836148	0.64467955	3.139461
-1.2407228	-2.9089568	-1.9137565	-1.421364	3.392214	0.87925404	0.4510725	0.4511155	4.07286	4.6196747	-1.4923036	-0.1661431	0.6108635	1.0357287	1.058105	-0.8458829	0.9598781	-0.63303655	0.0045326464	-2.1411061	-1.4594859	1.8902447	0.6439693	-0.713747	1.7739624	3.363149	2.3508985	-2.0881696	-2.4364471	2.3191614	-5.6795435	2.598055	-0.95809823	-1.7374278	-0.6187438	-0.6081394	1.8786805	4.0461507	-1.7438754	0.45352927	3.577236	-0.9060806	3.651386	4.1689253	-0.3821956	-1.1465312	3.6356826	2.726593	0.86869365	6.952571
-1.4175371	-1.5768714	-1.7209712	2.7195268	0.7086724	-0.90327597	1.7090234	0.42998126	0.8048808	0.97864294	-1.3344874	-0.08867749	-1.739084	1.3346254	-0.5693009	-0.3721666	0.9692934	-1.2204126	-0.3287423	0.363131	0.6610821	0.4163277	-3.1458244	2.8118985	0.389105	-1.4296432	-2.9112563	-1.287411	0.8699457	-1.3475559	0.3903886	-1.2038068	-2.0900552	-1.9415022	0.63110757	-1.8623912	-5.123367	1.0089636	2.1415946	-0.35578948	-1.6877251	-0.68843406	0.20951933	-1.3743616	2.668362	-0.59865063	1.805186	0.52205276	1.1023369	0.82165086
-0.39404294	-3.6822565	-1.6595712	1.8279035	1.6643577	1.7230262	0.3334328	-1.4602879	2.2900205	2.5969896	1.0201133	2.7733042	-0.97282934	0.81357414	-3.8801155	2.5017066	-0.14753616	1.0788153	0.4044868	-1.3671672	2.7683122	0.50914156	-1.4300001	1.6847818	2.6449594	-1.0210477	0.22551583	-2.051491	1.2364378	1.1245816	-4.5775585	2.6793637	-3.0900478	1.4567823	-2.159824	-1.3217481	0.6451903	2.7361329	0.54084325	3.016058	1.5748694	1.8016236	1.7146032	2.00527	0.98625433	0.17413244	-0.5740826	2.2501762	5.877811	2.034434
-0.12593167	-4.001256	-2.8018463	0.68666667	-1.362447	2.5600357	-0.12817404	-2.195923	5.7169538	6.3418016	-1.4412158	-1.5385042	2.4222639	-7.209401	-4.5613437	-1.2565886	3.4265773	-2.5804224	-2.936367	0.6479805	3.5419893	0.3362554	-0.21245764	5.5553546	1.6937046	-0.17797661	0.63378	-1.8103667	1.071078	-4.272077	-1.9256271	-1.4767251	0.5526383	0.24595349	2.0100412	-1.5309466	-2.5078108	2.5436852	-1.794596	4.630983	4.5297875	-1.676078	0.6579042	1.6987135	3.7451057	-0.14195375	2.5193756	1.6797755	3.3695521	1.2765824
-0.9975001	-1.3901991	-1.7561024	1.9942356	-1.6067952	-1.0370631	2.1264222	0.18252622	-1.1993301	0.71319294	-1.1101649	1.8425881	-2.0545554	1.5375677	0.8240277	-1.173527	0.3520759	-1.0208814	0.059842777	0.45760423	-0.7271125	1.3663886	-1.342545	3.2971485	0.7565826	-2.1243181	-1.5848722	-1.4572309	-1.4435974	-1.7098247	0.9945259	-0.6518513	-1.5277219	-2.3555808	1.5148925	-1.0649881	-4.1764126	0.7141006	1.721411	-0.32864052	-0.85828096	0.19152838	0.01898796	-0.8396199	3.7810915	-2.974482	0.034884926	-0.20691419	0.04597955	1.011269
-3.0705395	-0.08983037	-1.9848574	2.6319203	0.35967642	-1.1369888	1.6262134	1.6106042	1.2192153	2.0280406	-1.453831	0.5597456	-1.648028	0.15094936	-1.5961368	-1.6140834	0.53758895	-1.2225826	-0.5688026	1.2217033	1.0826176	0.61895555	-2.0687892	3.7775009	0.49265656	-1.2035486	-0.977799	-1.0800023	0.6648802	-0.49335453	-0.29232833	0.18226068	-1.8247162	-2.426596	-0.8135538	-1.1914316	-3.2518337	0.8465115	2.2363148	0.7849159	-0.75568527	-0.99364376	-0.04607634	-1.2074424	1.9044001	-1.5943024	1.1447117	0.72383076	1.378797	0.6394935
-3.1773326	-1.226529	-0.427792	-0.9011308	1.1239953	0.100423336	1.7735815	2.150876	0.8561198	0.9825584	0.54957837	0.07193551	-0.616571	0.18643989	-2.1836662	1.9179987	2.4886947	-1.4502931	2.4429832	0.2993321	3.3995373	3.388408	-1.5517716	1.6838329	-0.3118383	-2.4961367	-4.3379173	1.313923	-0.18456131	0.029722461	0.87345964	0.9994649	-1.9171416	3.7901406	1.3627346	-0.1311945	-1.5185058	-1.5731511	-0.922373	-3.7784374	-1.8275466	-0.7436633	2.6747444	0.36753425	2.3433275	-3.2678707	0.8893186	-0.044738162	1.3111284	-0.9121639
-1.6751057	-2.262479	-5.125078	1.0983908	-2.1379862	-1.4193101	2.8433142	1.6968385	2.2113848	-0.26726824	1.9682348	-1.7584324	0.04081695	1.4138408	-1.0085388	-0.8527186	1.2907947	-3.6810622	1.340617	-1.0691164	3.1029296	2.8257663	-1.0602009	2.2087898	0.10155458	3.0083785	-2.2024782	-1.0906284	-0.9493677	2.5018096	-1.1055286	1.4969606	-1.9941647	-2.6454353	-2.8380892	-0.6356076	-1.7962817	2.1387377	2.7704802	-1.3019195	3.8686876	-0.28488645	2.7686682	0.24390805	1.5920389	-1.4553181	0.006451457	-2.564688	-2.1824484	0.63409704
1.7223849	-0.6630694	0.63274074	2.2470238	3.6085472	-2.2000136	-1.0912143	-0.50092494	2.448605	6.3530664	0.7060733	-1.8189796	-0.5688587	1.7508558	-3.795262	3.7217093	-2.637349	0.47809497	-1.6713254	-0.6437431	-1.9840416	-1.0958073	-3.9828613	-0.060480088	4.6599364	-0.8297273	-1.6368567	-5.693718	0.119419254	0.4403179	-5.631593	-1.4979644	-6.500778	2.9899712	3.2722535	-3.502773	-1.106594	0.30285722	2.979353	-3.29812	-1.7624673	5.627458	0.16510062	3.599668	-1.0315865	-1.4713185	-0.79661965	-1.3666757	6.605024	5.913008
-4.6406007	4.895618	1.9672987	0.85459256	6.1091	0.59426886	-1.5204097	1.5847682	6.1071243	-0.17035311	-5.8471875	-1.3963372	2.2978766	-2.1825523	-6.2127743	-1.372074	-2.1813369	-3.0577753	-1.8778607	-2.0373838	3.6611228	0.32048875	2.8247588	2.9364545	3.8214083	0.18180142	0.6895415	1.1103987	2.7808921	4.8442755	0.69428164	2.0679586	-2.502752	5.1296973	2.401795	3.0268967	-2.8826241	2.1738546	-0.06709417	1.0594229	3.7066343	2.3385847	3.0436783	-2.448227	0.5187617	-1.8014498	1.3802277	-1.6885587	1.4914725	3.7111955
-1.9581333	0.82762074	-4.2023973	4.091708	1.7145354	-2.1843204	-0.9704522	-2.3411055	2.0095615	1.7301838	-1.8379538	-0.05355247	1.1718736	3.8182683	-2.4951236	-2.6952956	-0.193141	-2.0090313	1.3928914	-2.107559	-0.16331056	1.327231	-1.6033216	2.958097	-0.34461248	-2.9393182	-0.8771924	-1.1447086	-1.0019293	-0.66044074	-1.9474541	2.7844994	-0.026443558	-2.564116	0.18309426	-2.8122795	-1.2423077	1.7775704	1.7175469	0.42630357	2.3423624	-0.9123222	2.422821	-4.5805473	4.351456	-0.20006979	-0.28279424	0.323751	-0.1076369	0.5172874
-2.3911633	-0.29740822	1.689137	-1.3700895	-1.142469	-0.54907966	2.5290127	1.0459849	-0.59721726	-2.0602472	4.014184	1.0464828	2.3765814	-1.3615078	-3.3597493	-5.3223476	2.2212033	1.9385483	3.76733	2.3211994	0.22808826	0.5325648	-2.300727	1.8529861	0.95418525	0.26884475	-3.137991	0.066525295	-0.11724571	-3.3992636	0.85660493	-1.6377678	-2.3923314	-0.97961545	-0.8502444	1.7857411	-2.1420047	-0.77321905	1.299028	0.7835326	-4.7015986	-1.502706	4.21191	3.4011188	-0.5938363	-0.37965706	2.8075922	2.0337555	1.0277383	0.48478326
-0.37538898	0.36915025	-4.2389946	2.6173387	-0.8531961	-2.5528412	1.9829005	1.4938902	0.28392434	0.22863549	-4.167575	1.9269818	-4.6166553	1.130691	-0.11514638	0.8117041	0.9394742	2.8510828	-1.7983698	0.8622774	-1.0485075	0.14572582	-0.8238431	2.214119	-0.739037	-0.3939581	1.0151882	-0.3249226	1.8150251	0.80930537	1.1770536	0.13128749	-1.1517968	-1.758401	0.16437721	-1.0430416	-1.6879097	2.2078876	2.0805302	0.10489565	1.2482948	-1.4836953	-1.9491559	-2.2776172	1.1240854	-2.06504	-0.8281692	-0.83394223	2.145192	-1.4899827
-1.9205031	-1.9146552	-2.071884	0.37261263	-3.4906044	-1.4248819	2.568706	0.32847574	-1.455761	-2.2005248	0.5912479	5.1509514	-3.3474057	3.180356	-1.5073738	0.84343046	2.542712	0.24603501	-0.22508402	0.6419865	-0.17946668	1.1256077	-2.7324088	3.869204	-1.2741498	1.6920798	-0.96411973	-1.200507	-0.5470287	-1.2399821	0.35543185	3.5208862	-1.8890171	-5.422422	0.6529332	-0.6714823	-5.6868463	2.4588335	6.3039722	1.2781203	-2.523092	1.2437828	-1.772019	-1.89854	3.0483003	1.1990998	1.8188647	2.0243556	-1.1852461	-1.8254346
0.28990448	-1.0169433	1.7458099	-3.1236875	-4.194776	-0.32422686	5.06638	1.5028415	4.044039	0.07681284	3.7007904	-1.3546706	1.4282398	2.2719817	-3.4234793	4.8771906	-2.7188597	-5.3453245	2.313878	-7.2071915	6.958313	4.14083	2.013612	-0.48561856	3.3080757	0.6321263	-2.7757168	-4.949066	-4.7086325	-0.12906502	-5.779076	5.2002378	-3.811336	-9.797688	0.12044329	-1.73329	3.4499729	2.5010493	-0.56318873	0.7807164	3.406135	0.2660038	-3.0431004	-2.0875142	2.6566403	-0.6487845	-0.8381594	-0.74303013	6.432209	1.3390411
